Date,Open,High,Low,Close*,Adj Close**,Volume
28-May-20,"6,231.52","6,276.60","6,184.06","6,197.02","6,197.02",-
27-May-20,"6,167.50","6,209.63","6,073.62","6,209.38","6,209.38",-
26-May-20,"6,143.73","6,179.26","6,111.39","6,118.54","6,118.54",-
22-May-20,"6,029.02","6,046.83","5,999.56","6,044.16","6,044.16",-
21-May-20,"6,072.78","6,090.21","6,008.70","6,028.93","6,028.93",-
20-May-20,"6,039.00","6,093.50","6,039.00","6,075.76","6,075.76",-
19-May-20,"6,027.58","6,059.52","5,973.95","5,975.15","5,975.15",-
18-May-20,"5,956.05","6,066.75","5,956.05","6,037.90","6,037.90",-
15-May-20,"5,783.88","5,855.53","5,757.16","5,852.84","5,852.84",-
14-May-20,"5,710.90","5,829.71","5,654.23","5,829.33","5,829.33",-
13-May-20,"5,855.40","5,871.93","5,707.06","5,761.70","5,761.70",-
12-May-20,"6,005.42","6,018.26","5,863.64","5,863.68","5,863.68",-
11-May-20,"5,955.30","6,014.08","5,930.79","5,985.66","5,985.66",-
8-May-20,"5,941.70","5,989.36","5,929.74","5,984.55","5,984.55",-
7-May-20,"5,878.15","5,926.28","5,874.72","5,884.14","5,884.14",-
6-May-20,"5,886.04","5,902.31","5,813.60","5,815.17","5,815.17",-
5-May-20,"5,856.48","5,916.31","5,845.98","5,855.58","5,855.58",-
4-May-20,"5,746.52","5,806.19","5,711.56","5,803.12","5,803.12",-
1-May-20,"5,856.87","5,856.87","5,760.09","5,778.53","5,778.53",-
30-Apr-20,"5,982.40","5,982.40","5,904.07","5,944.68","5,944.68",-
29-Apr-20,"5,956.78","6,031.08","5,943.98","5,999.74","5,999.74",-
28-Apr-20,"5,939.22","5,961.25","5,838.71","5,844.18","5,844.18",-
27-Apr-20,"5,826.30","5,893.78","5,822.81","5,874.94","5,874.94",-
24-Apr-20,"5,740.46","5,801.03","5,697.88","5,789.65","5,789.65",-
23-Apr-20,"5,735.79","5,805.96","5,703.04","5,710.04","5,710.04",-
22-Apr-20,"5,689.34","5,742.24","5,665.20","5,712.65","5,712.65",-
21-Apr-20,"5,682.88","5,684.20","5,565.13","5,584.44","5,584.44",-
20-Apr-20,"5,806.83","5,854.32","5,755.55","5,761.00","5,761.00",-
17-Apr-20,"5,800.32","5,875.29","5,776.76","5,865.90","5,865.90",-
16-Apr-20,"5,712.16","5,726.79","5,640.71","5,712.60","5,712.60",-
15-Apr-20,"5,704.59","5,716.83","5,635.33","5,679.53","5,679.53",-
14-Apr-20,"5,723.54","5,818.91","5,723.54","5,807.10","5,807.10",-
13-Apr-20,"5,676.64","5,676.64","5,551.75","5,634.15","5,634.15",-
9-Apr-20,"5,665.38","5,750.09","5,635.76","5,691.54","5,691.54",-
8-Apr-20,"5,477.04","5,630.93","5,432.83","5,609.55","5,609.55",-
7-Apr-20,"5,585.12","5,619.67","5,420.98","5,423.52","5,423.52",-
6-Apr-20,"5,258.00","5,458.89","5,251.12","5,432.17","5,432.17",-
3-Apr-20,"5,128.72","5,175.91","5,017.12","5,075.16","5,075.16",-
2-Apr-20,"5,013.08","5,165.25","5,007.49","5,152.47","5,152.47",-
1-Apr-20,"5,092.85","5,143.14","4,989.73","5,036.64","5,036.64",-
31-Mar-20,"5,330.56","5,384.49","5,241.81","5,269.20","5,269.20",-
30-Mar-20,"5,216.48","5,364.43","5,188.56","5,354.39","5,354.39",-
27-Mar-20,"5,209.27","5,331.64","5,136.56","5,179.92","5,179.92",-
26-Mar-20,"5,098.02","5,374.26","5,097.61","5,360.49","5,360.49",-
25-Mar-20,"5,009.10","5,240.72","4,906.70","5,045.35","5,045.35",-
24-Mar-20,"4,778.12","4,992.57","4,778.12","4,987.80","4,987.80",-
23-Mar-20,"4,668.16","4,688.56","4,466.72","4,559.50","4,559.50",-
20-Mar-20,"4,955.90","4,998.66","4,678.65","4,697.09","4,697.09",-
19-Mar-20,"4,876.73","5,026.33","4,727.02","4,909.13","4,909.13",-
18-Mar-20,"4,964.01","4,998.63","4,646.56","4,885.78","4,885.78",-
17-Mar-20,"4,941.90","5,203.15","4,822.70","5,152.83","5,152.83",-
16-Mar-20,"5,110.69","5,221.49","4,850.64","4,861.22","4,861.22",-
13-Mar-20,"5,235.63","5,522.89","5,077.69","5,522.85","5,522.85",-
12-Mar-20,"5,357.82","5,417.62","5,049.06","5,051.97","5,051.97",-
11-Mar-20,"5,753.21","5,753.21","5,512.87","5,581.76","5,581.76",-
10-Mar-20,"5,728.15","5,868.12","5,566.34","5,868.11","5,868.11",-
9-Mar-20,"5,830.58","5,830.58","5,567.82","5,591.74","5,591.74",-
6-Mar-20,"6,013.80","6,078.39","5,906.62","6,050.80","6,050.80",-
5-Mar-20,"6,260.91","6,275.08","6,106.71","6,155.58","6,155.58",-
4-Mar-20,"6,198.66","6,371.85","6,175.66","6,370.35","6,370.35",-
3-Mar-20,"6,301.52","6,383.33","6,057.83","6,112.07","6,112.07",-
2-Mar-20,"6,052.69","6,289.28","5,993.85","6,288.64","6,288.64",-
28-Feb-20,"5,935.79","6,022.82","5,811.55","6,011.73","6,011.73",-
27-Feb-20,"6,231.10","6,301.14","6,059.73","6,060.67","6,060.67",-
26-Feb-20,"6,387.21","6,473.67","6,324.42","6,339.38","6,339.38",-
25-Feb-20,"6,588.63","6,604.37","6,344.18","6,363.37","6,363.37",-
24-Feb-20,"6,626.46","6,630.77","6,539.51","6,561.94","6,561.94",-
21-Feb-20,"6,834.88","6,835.05","6,769.93","6,788.60","6,788.60",-
20-Feb-20,"6,875.21","6,892.91","6,795.02","6,860.52","6,860.52",-
19-Feb-20,"6,874.75","6,901.42","6,871.58","6,886.47","6,886.47",-
18-Feb-20,"6,850.51","6,862.64","6,823.25","6,853.04","6,853.04",-
14-Feb-20,"6,868.46","6,873.65","6,844.51","6,872.68","6,872.68",-
13-Feb-20,"6,842.58","6,881.31","6,831.77","6,858.92","6,858.92",-
12-Feb-20,"6,849.73","6,871.93","6,848.30","6,867.92","6,867.92",-
11-Feb-20,"6,840.10","6,859.81","6,813.45","6,823.59","6,823.59",-
10-Feb-20,"6,743.13","6,811.98","6,742.09","6,811.83","6,811.83",-
7-Feb-20,"6,777.17","6,788.80","6,749.97","6,761.26","6,761.26",-
