Date,Open,High,Low,Close,Adj Close,Volume
10-Feb-18,2636.75,2754.42,2622.45,2732.22,2732.22,18854770000.00
3-Feb-18,2741.06,2763.39,2532.69,2619.55,2619.55,26787200000.00
27-Jan-18,2867.23,2870.62,2759.97,2762.13,2762.13,20065340000.00
20-Jan-18,2809.16,2872.87,2808.12,2872.87,2872.87,18283880000.00
13-Jan-18,2798.96,2810.33,2768.64,2810.30,2810.30,15424920000.00
6-Jan-18,2742.67,2787.85,2736.06,2786.24,2786.24,17487770000.00
30-Dec-17,2683.73,2743.45,2682.36,2743.15,2743.15,13837790000.00
23-Dec-17,2679.09,2692.12,2673.61,2673.61,2673.61,8767680000.00
16-Dec-17,2685.92,2694.97,2676.11,2683.34,2683.34,16007500000.00
9-Dec-17,2652.19,2679.63,2651.47,2675.81,2675.81,19343950000.00
2-Dec-17,2657.19,2665.19,2624.75,2651.50,2651.50,17189740000.00
25-Nov-17,2602.66,2657.74,2598.87,2642.22,2642.22,19454370000.00
18-Nov-17,2579.49,2604.21,2578.24,2602.42,2602.42,10448990000.00
11-Nov-17,2576.53,2590.09,2557.45,2578.85,2578.85,17216450000.00
4-Nov-17,2587.47,2597.02,2566.33,2582.30,2582.30,18566610000.00
28-Oct-17,2577.75,2588.42,2566.17,2587.84,2587.84,18915260000.00
21-Oct-17,2578.08,2582.98,2544.00,2581.07,2581.07,18269710000.00
14-Oct-17,2555.57,2575.44,2547.92,2575.21,2575.21,15178860000.00
7-Oct-17,2551.39,2557.65,2541.60,2553.17,2553.17,14721510000.00
30-Sep-17,2521.20,2552.51,2520.40,2549.33,2549.33,15215390000.00
23-Sep-17,2499.39,2519.44,2488.03,2519.36,2519.36,16177570000.00
16-Sep-17,2502.51,2508.85,2496.54,2502.22,2502.22,15770230000.00
9-Sep-17,2474.52,2500.23,2474.52,2500.23,2500.23,18158360000.00
2-Sep-17,2470.35,2471.97,2446.55,2461.43,2461.43,13521090000.00
26-Aug-17,2447.35,2480.38,2428.20,2476.55,2476.55,14107780000.00
19-Aug-17,2425.50,2454.77,2417.35,2443.05,2443.05,13786300000.00
12-Aug-17,2454.96,2474.93,2420.69,2425.55,2425.55,15247600000.00
5-Aug-17,2477.14,2490.87,2437.75,2441.32,2441.32,16365480000.00
29-Jul-17,2475.94,2480.38,2466.48,2476.83,2476.83,17288810000.00
22-Jul-17,2472.04,2484.04,2459.93,2472.10,2472.10,17965610000.00
15-Jul-17,2459.50,2477.62,2450.34,2472.54,2472.54,15057410000.00
8-Jul-17,2424.51,2463.54,2412.79,2459.27,2459.27,15081810000.00
1-Jul-17,2431.39,2439.17,2407.70,2425.18,2425.18,11595360000.00
24-Jun-17,2443.32,2450.42,2405.70,2423.41,2423.41,17565550000.00
17-Jun-17,2442.55,2453.82,2430.74,2438.30,2438.30,19022570000.00
10-Jun-17,2425.88,2443.75,2418.53,2433.15,2433.15,19496610000.00
3-Jun-17,2437.83,2446.20,2415.70,2431.77,2431.77,17598940000.00
27-May-17,2411.67,2440.23,2403.59,2439.07,2439.07,15038090000.00
20-May-17,2387.21,2418.71,2386.92,2415.82,2415.82,16116730000.00
13-May-17,2393.98,2405.77,2352.72,2381.73,2381.73,19201970000.00
6-May-17,2399.94,2403.87,2381.74,2390.90,2390.90,17759610000.00
29-Apr-17,2388.50,2399.29,2379.75,2399.29,2399.29,18809590000.00
22-Apr-17,2370.33,2398.16,2369.19,2384.20,2384.20,19608540000.00
15-Apr-17,2332.62,2361.37,2332.51,2348.69,2348.69,16765230000.00
8-Apr-17,2357.16,2366.37,2328.95,2328.95,2328.95,12243670000.00
1-Apr-17,2362.34,2378.36,2344.73,2355.54,2355.54,16648230000.00
25-Mar-17,2329.11,2370.42,2322.25,2362.72,2362.72,16227480000.00
18-Mar-17,2378.24,2381.93,2335.74,2343.98,2343.98,17128980000.00
11-Mar-17,2371.56,2390.01,2358.18,2378.25,2378.25,18757070000.00
4-Mar-17,2375.23,2378.80,2354.54,2372.60,2372.60,17712480000.00
25-Feb-17,2365.23,2400.98,2358.96,2383.12,2383.12,19514510000.00
18-Feb-17,2354.91,2368.26,2352.87,2367.34,2367.34,14895280000.00
11-Feb-17,2321.72,2351.31,2321.42,2351.16,2351.16,17831660000.00
4-Feb-17,2294.28,2319.23,2285.38,2316.10,2316.10,17320440000.00
28-Jan-17,2286.01,2298.31,2267.21,2297.42,2297.42,19001010000.00
21-Jan-17,2267.78,2300.99,2257.02,2294.69,2294.69,17555940000.00
14-Jan-17,2269.14,2276.96,2258.41,2271.31,2271.31,13591180000.00
7-Jan-17,2273.59,2279.27,2254.25,2274.64,2274.64,17020210000.00
31-Dec-16,2251.57,2282.10,2245.13,2276.98,2276.98,14637130000.00
24-Dec-16,2266.23,2273.82,2233.62,2238.83,2238.83,9386710000.00
17-Dec-16,2259.24,2272.56,2256.08,2263.79,2263.79,14296250000.00
10-Dec-16,2258.83,2277.53,2248.44,2258.07,2258.07,22387610000.00
3-Dec-16,2200.65,2259.80,2199.97,2259.53,2259.53,20337430000.00
26-Nov-16,2210.21,2214.10,2187.44,2191.95,2191.95,21589430000.00
19-Nov-16,2186.43,2213.35,2186.43,2213.35,2213.35,12568190000.00
12-Nov-16,2165.64,2189.89,2156.08,2181.90,2181.90,21123210000.00
5-Nov-16,2100.59,2182.30,2100.59,2164.45,2164.45,25356830000.00
29-Oct-16,2129.78,2133.25,2083.79,2085.18,2085.18,20427740000.00
22-Oct-16,2148.50,2154.79,2119.36,2126.41,2126.41,19108200000.00
15-Oct-16,2132.95,2148.44,2124.43,2141.16,2141.16,16149080000.00
8-Oct-16,2160.39,2169.60,2114.72,2132.98,2132.98,16140520000.00
1-Oct-16,2164.33,2165.86,2144.01,2153.74,2153.74,17876430000.00
24-Sep-16,2158.54,2175.30,2141.55,2168.27,2168.27,18967960000.00
17-Sep-16,2143.99,2179.99,2135.91,2164.69,2164.69,16885840000.00
10-Sep-16,2120.86,2163.30,2119.12,2139.16,2139.16,20204330000.00
3-Sep-16,2181.61,2187.87,2127.81,2127.81,2127.81,14728870000.00
27-Aug-16,2170.19,2184.87,2157.09,2179.98,2179.98,15911210000.00
20-Aug-16,2181.58,2193.42,2160.39,2169.04,2169.04,15278970000.00
13-Aug-16,2186.08,2193.81,2168.50,2183.87,2183.87,16049210000.00
6-Aug-16,2183.76,2188.45,2172.00,2184.05,2184.05,16340620000.00
30-Jul-16,2173.15,2182.87,2147.58,2182.87,2182.87,18513540000.00
23-Jul-16,2173.71,2177.09,2159.07,2173.60,2173.60,18198170000.00
16-Jul-16,2162.04,2175.63,2159.01,2175.03,2175.03,15651690000.00
9-Jul-16,2131.72,2169.05,2131.72,2161.74,2161.74,17441690000.00
2-Jul-16,2095.05,2131.71,2074.02,2129.90,2129.90,14779810000.00
25-Jun-16,2031.45,2108.71,1991.68,2102.95,2102.95,22140480000.00
18-Jun-16,2075.58,2113.32,2032.57,2037.41,2037.41,20763870000.00
11-Jun-16,2091.75,2098.12,2050.37,2071.22,2071.22,19277430000.00
4-Jun-16,2100.83,2120.55,2089.96,2096.07,2096.07,17344140000.00
28-May-16,2100.13,2105.26,2085.10,2099.13,2099.13,15300080000.00
21-May-16,2052.23,2099.06,2047.26,2099.06,2099.06,16852120000.00
14-May-16,2046.53,2071.88,2025.91,2052.32,2052.32,19066060000.00
7-May-16,2057.55,2084.87,2043.13,2046.61,2046.61,18573070000.00
30-Apr-16,2067.17,2083.42,2039.45,2057.14,2057.14,19877940000.00
23-Apr-16,2089.37,2099.89,2052.28,2065.30,2065.30,19991600000.00
